episode_hash,task,task_description,lab,embodiment,num_frames,objects,rig_name,zarr_mp4_path,zarr_processed_path,canonical_task,split,embedding_dim,embedding_norm,frames_sampled,decoded_frame_count,fps,embedding_model,embedding_version,embedding_json_path,curation_variant
2026-04-02-07-04-41-452865,fold_blue_jeans,Fold a pair of blue jeans by bringing one leg over the other on a flat surface.,microagi,human_bimanual,193.0,,,s3://rldb/processed_v3/microagi/2026-04-02-07-04-41-452865.mp4,s3://rldb/processed_v3/microagi/2026-04-02-07-04-41-452865.zarr,fold_clothes,train,512,1.0,8,193,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-07-04-41-452865.json,random-774
2026-04-02-07-04-59-779459,fold_blue_jeans,Fold a pair of blue jeans in half on a flat surface.,microagi,human_bimanual,457.0,,,s3://rldb/processed_v3/microagi/2026-04-02-07-04-59-779459.mp4,s3://rldb/processed_v3/microagi/2026-04-02-07-04-59-779459.zarr,fold_clothes,train,512,1.0,8,457,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-07-04-59-779459.json,random-774
2026-04-02-07-56-10-751354,fold_blue_jeans,Fold a pair of blue jeans by bringing one leg over the other on a flat surface.,microagi,human_bimanual,650.0,,,s3://rldb/processed_v3/microagi/2026-04-02-07-56-10-751354.mp4,s3://rldb/processed_v3/microagi/2026-04-02-07-56-10-751354.zarr,fold_clothes,train,512,1.0,8,650,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-07-56-10-751354.json,random-774
2026-04-02-08-02-39-953741,fold_blue_jeans,Fold a pair of blue jeans by aligning the legs and smoothing the fabric into a compact folded shape.,microagi,human_bimanual,636.0,,,s3://rldb/processed_v3/microagi/2026-04-02-08-02-39-953741.mp4,s3://rldb/processed_v3/microagi/2026-04-02-08-02-39-953741.zarr,fold_clothes,train,512,0.9999999403953552,8,636,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-08-02-39-953741.json,random-774
2026-04-02-08-03-08-795227,fold_blue_jeans,Fold a pair of blue jeans by smoothing them flat and folding one leg over the other into a compact shape.,microagi,human_bimanual,454.0,,,s3://rldb/processed_v3/microagi/2026-04-02-08-03-08-795227.mp4,s3://rldb/processed_v3/microagi/2026-04-02-08-03-08-795227.zarr,fold_clothes,train,512,1.0,8,454,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-08-03-08-795227.json,random-774
2026-04-02-08-03-45-814934,fold_blue_jeans,Fold a pair of blue jeans in half on a flat surface using both hands to produce a compact folded rectangle.,microagi,human_bimanual,368.0,,,s3://rldb/processed_v3/microagi/2026-04-02-08-03-45-814934.mp4,s3://rldb/processed_v3/microagi/2026-04-02-08-03-45-814934.zarr,fold_clothes,train,512,0.9999999403953552,8,368,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-08-03-45-814934.json,random-774
2026-04-02-08-27-00-765955,fold_blue_jeans,Button the waistband of blue jeans and fold them flat on a surface.,microagi,human_bimanual,1265.0,,,s3://rldb/processed_v3/microagi/2026-04-02-08-27-00-765955.mp4,s3://rldb/processed_v3/microagi/2026-04-02-08-27-00-765955.zarr,fold_clothes,train,512,0.9999998807907104,8,1265,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-08-27-00-765955.json,random-774
2026-04-02-08-27-46-365278,fold_blue_jeans,"Fold a pair of blue jeans in half lengthwise on a flat surface, pressing the fold flat with both hands.",microagi,human_bimanual,600.0,,,s3://rldb/processed_v3/microagi/2026-04-02-08-27-46-365278.mp4,s3://rldb/processed_v3/microagi/2026-04-02-08-27-46-365278.zarr,fold_clothes,train,512,1.0,8,600,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-08-27-46-365278.json,random-774
2026-04-02-08-28-13-838164,fold_blue_jeans,Fold a pair of blue jeans by bringing one leg over the other and pressing flat on a surface.,microagi,human_bimanual,492.0,,,s3://rldb/processed_v3/microagi/2026-04-02-08-28-13-838164.mp4,s3://rldb/processed_v3/microagi/2026-04-02-08-28-13-838164.zarr,fold_clothes,train,512,1.0,8,492,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-08-28-13-838164.json,random-774
2026-04-02-08-28-34-300297,fold_blue_jeans,Fold blue jeans on a flat surface into a compact rectangular shape using both hands.,microagi,human_bimanual,154.0,,,s3://rldb/processed_v3/microagi/2026-04-02-08-28-34-300297.mp4,s3://rldb/processed_v3/microagi/2026-04-02-08-28-34-300297.zarr,fold_clothes,train,512,0.9999998807907104,8,154,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-08-28-34-300297.json,random-774
2026-04-02-08-28-52-927405,fold_blue_jeans,Fold a pair of blue jeans on a flat surface and place the folded jeans aside.,microagi,human_bimanual,551.0,,,s3://rldb/processed_v3/microagi/2026-04-02-08-28-52-927405.mp4,s3://rldb/processed_v3/microagi/2026-04-02-08-28-52-927405.zarr,fold_clothes,train,512,1.0,8,551,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-08-28-52-927405.json,random-774
2026-04-02-09-04-14-785565,fold_blue_jeans,"Fold a pair of blue jeans in half lengthwise on a flat surface, smoothing the fabric to a flat folded state.",microagi,human_bimanual,342.0,,,s3://rldb/processed_v3/microagi/2026-04-02-09-04-14-785565.mp4,s3://rldb/processed_v3/microagi/2026-04-02-09-04-14-785565.zarr,fold_clothes,train,512,1.0000001192092896,8,342,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-09-04-14-785565.json,random-774
2026-04-02-09-05-04-924602,fold_blue_jeans,Fold a pair of blue jeans into a compact rectangular shape on a flat surface.,microagi,human_bimanual,302.0,,,s3://rldb/processed_v3/microagi/2026-04-02-09-05-04-924602.mp4,s3://rldb/processed_v3/microagi/2026-04-02-09-05-04-924602.zarr,fold_clothes,train,512,0.9999998807907104,8,302,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-09-05-04-924602.json,random-774
2026-04-02-09-05-17-208513,fold_blue_jeans,Fold a pair of blue jeans in half on a flat surface and lift the folded garment.,microagi,human_bimanual,634.0,,,s3://rldb/processed_v3/microagi/2026-04-02-09-05-17-208513.mp4,s3://rldb/processed_v3/microagi/2026-04-02-09-05-17-208513.zarr,fold_clothes,train,512,0.9999999403953552,8,634,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-09-05-17-208513.json,random-774
2026-04-02-15-01-31-729586,fold_blue_jeans,Fold a pair of blue jeans in half on a flat surface.,microagi,human_bimanual,467.0,,,s3://rldb/processed_v3/microagi/2026-04-02-15-01-31-729586.mp4,s3://rldb/processed_v3/microagi/2026-04-02-15-01-31-729586.zarr,fold_clothes,train,512,1.0,8,467,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-15-01-31-729586.json,random-774
2026-04-02-15-07-29-719307,fold_blue_jeans,Fold a pair of blue jeans by manipulating the waistband and arranging the fabric into a folded shape on the surface.,microagi,human_bimanual,365.0,,,s3://rldb/processed_v3/microagi/2026-04-02-15-07-29-719307.mp4,s3://rldb/processed_v3/microagi/2026-04-02-15-07-29-719307.zarr,fold_clothes,train,512,0.9999999403953552,8,365,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-15-07-29-719307.json,random-774
2026-04-02-15-09-14-729798,fold_blue_jeans,Fold a pair of blue jeans in half on a flat surface by smoothing and folding one leg over the other.,microagi,human_bimanual,309.0,,,s3://rldb/processed_v3/microagi/2026-04-02-15-09-14-729798.mp4,s3://rldb/processed_v3/microagi/2026-04-02-15-09-14-729798.zarr,fold_clothes,train,512,1.0,8,309,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-15-09-14-729798.json,random-774
2026-04-02-15-23-57-301743,fold_blue_jeans,Fold a pair of blue jeans on an ironing board by folding one leg over the other and smoothing the fabric flat.,microagi,human_bimanual,363.0,,,s3://rldb/processed_v3/microagi/2026-04-02-15-23-57-301743.mp4,s3://rldb/processed_v3/microagi/2026-04-02-15-23-57-301743.zarr,fold_clothes,train,512,0.9999999403953552,8,363,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-15-23-57-301743.json,random-774
2026-04-02-15-25-32-082299,fold_blue_jeans,Fold a pair of blue jeans flat on a table by smoothing the fabric and folding the legs over the waistband.,microagi,human_bimanual,341.0,,,s3://rldb/processed_v3/microagi/2026-04-02-15-25-32-082299.mp4,s3://rldb/processed_v3/microagi/2026-04-02-15-25-32-082299.zarr,fold_clothes,train,512,0.9999998807907104,8,341,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-15-25-32-082299.json,random-774
2026-04-02-15-28-35-589110,fold_blue_jeans,Fold a pair of blue jeans on a flat surface by aligning and bringing the leg and waistband sections together into a folded shape.,microagi,human_bimanual,507.0,,,s3://rldb/processed_v3/microagi/2026-04-02-15-28-35-589110.mp4,s3://rldb/processed_v3/microagi/2026-04-02-15-28-35-589110.zarr,fold_clothes,train,512,0.9999999403953552,8,507,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-15-28-35-589110.json,random-774
2026-04-02-15-29-06-333350,fold_blue_jeans,Fold a pair of blue jeans by folding one leg over the other and folding the waistband down to create a compact folded shape.,microagi,human_bimanual,696.0,,,s3://rldb/processed_v3/microagi/2026-04-02-15-29-06-333350.mp4,s3://rldb/processed_v3/microagi/2026-04-02-15-29-06-333350.zarr,fold_clothes,train,512,1.0,8,696,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-15-29-06-333350.json,random-774
2026-04-02-15-29-29-800569,fold_blue_jeans,Fold a pair of blue jeans in half on a table.,microagi,human_bimanual,881.0,,,s3://rldb/processed_v3/microagi/2026-04-02-15-29-29-800569.mp4,s3://rldb/processed_v3/microagi/2026-04-02-15-29-29-800569.zarr,fold_clothes,train,512,1.0,8,881,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-02-15-29-29-800569.json,random-774
2026-04-03-04-30-44-989451,fold_blue_jeans,Press and smooth a folded pair of blue jeans on a flat surface to complete the folding.,microagi,human_bimanual,180.0,,,s3://rldb/processed_v3/microagi/2026-04-03-04-30-44-989451.mp4,s3://rldb/processed_v3/microagi/2026-04-03-04-30-44-989451.zarr,fold_clothes,train,512,0.9999999403953552,8,180,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-03-04-30-44-989451.json,random-774
2026-04-03-04-30-58-740051,fold_blue_jeans,Fold a pair of blue jeans on a flat surface into a compact folded shape.,microagi,human_bimanual,161.0,,,s3://rldb/processed_v3/microagi/2026-04-03-04-30-58-740051.mp4,s3://rldb/processed_v3/microagi/2026-04-03-04-30-58-740051.zarr,fold_clothes,train,512,1.0,8,161,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-03-04-30-58-740051.json,random-774
2026-04-03-07-00-47-627518,fold_blue_jeans,Fold blue jeans into a flat rectangular shape by pressing and smoothing the fabric with both hands.,microagi,human_bimanual,332.0,,,s3://rldb/processed_v3/microagi/2026-04-03-07-00-47-627518.mp4,s3://rldb/processed_v3/microagi/2026-04-03-07-00-47-627518.zarr,fold_clothes,train,512,1.0,8,332,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-03-07-00-47-627518.json,random-774
2026-04-03-12-45-33-571178,fold_blue_jeans,Fold a pair of blue jeans flat on a white surface.,microagi,human_bimanual,494.0,,,s3://rldb/processed_v3/microagi/2026-04-03-12-45-33-571178.mp4,s3://rldb/processed_v3/microagi/2026-04-03-12-45-33-571178.zarr,fold_clothes,train,512,1.0,8,494,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-03-12-45-33-571178.json,random-774
2026-04-04-09-15-31-521026,fold_blue_jeans,Fold a pair of blue jeans flat on a bed by smoothing and creasing the fabric into a folded shape.,microagi,human_bimanual,821.0,,,s3://rldb/processed_v3/microagi/2026-04-04-09-15-31-521026.mp4,s3://rldb/processed_v3/microagi/2026-04-04-09-15-31-521026.zarr,fold_clothes,train,512,0.9999999403953552,8,821,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-04-09-15-31-521026.json,random-774
2026-04-04-09-16-10-800067,fold_blue_jeans,Fold a pair of blue jeans on a flat surface by smoothing and arranging the fabric into a folded shape.,microagi,human_bimanual,532.0,,,s3://rldb/processed_v3/microagi/2026-04-04-09-16-10-800067.mp4,s3://rldb/processed_v3/microagi/2026-04-04-09-16-10-800067.zarr,fold_clothes,train,512,1.0,8,532,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-04-09-16-10-800067.json,random-774
2026-04-04-09-17-37-706737,fold_blue_jeans,Fold a pair of blue jeans flat on a table by aligning the legs and folding them over the waistband.,microagi,human_bimanual,277.0,,,s3://rldb/processed_v3/microagi/2026-04-04-09-17-37-706737.mp4,s3://rldb/processed_v3/microagi/2026-04-04-09-17-37-706737.zarr,fold_clothes,train,512,0.9999999403953552,8,277,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-04-09-17-37-706737.json,random-774
2026-04-04-09-17-49-459659,fold_blue_jeans,Fold a pair of blue jeans by folding one leg over the other on a flat surface.,microagi,human_bimanual,167.0,,,s3://rldb/processed_v3/microagi/2026-04-04-09-17-49-459659.mp4,s3://rldb/processed_v3/microagi/2026-04-04-09-17-49-459659.zarr,fold_clothes,train,512,1.0,8,167,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-04-09-17-49-459659.json,random-774
2026-04-04-09-18-00-946214,fold_blue_jeans,Fold a pair of blue jeans by bringing one pant leg over the other on a flat surface.,microagi,human_bimanual,235.0,,,s3://rldb/processed_v3/microagi/2026-04-04-09-18-00-946214.mp4,s3://rldb/processed_v3/microagi/2026-04-04-09-18-00-946214.zarr,fold_clothes,train,512,0.9999998807907104,8,235,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-04-09-18-00-946214.json,random-774
2026-04-04-09-19-18-553748,fold_blue_jeans,Fold a pair of blue jeans flat on a bed by aligning the legs and folding the waistband over.,microagi,human_bimanual,609.0,,,s3://rldb/processed_v3/microagi/2026-04-04-09-19-18-553748.mp4,s3://rldb/processed_v3/microagi/2026-04-04-09-19-18-553748.zarr,fold_clothes,train,512,0.9999998807907104,8,609,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-04-09-19-18-553748.json,random-774
2026-04-04-09-19-39-895435,fold_blue_jeans,Fold a pair of blue jeans in half lengthwise on a flat surface.,microagi,human_bimanual,290.0,,,s3://rldb/processed_v3/microagi/2026-04-04-09-19-39-895435.mp4,s3://rldb/processed_v3/microagi/2026-04-04-09-19-39-895435.zarr,fold_clothes,train,512,0.9999999403953552,8,290,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-04-09-19-39-895435.json,random-774
2026-04-04-09-19-54-977790,fold_blue_jeans,"Fold a pair of blue jeans in half lengthwise on a flat surface, smoothing and pressing the fabric to flatten the fold.",microagi,human_bimanual,368.0,,,s3://rldb/processed_v3/microagi/2026-04-04-09-19-54-977790.mp4,s3://rldb/processed_v3/microagi/2026-04-04-09-19-54-977790.zarr,fold_clothes,train,512,0.9999999403953552,8,368,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-04-09-19-54-977790.json,random-774
2026-04-04-09-20-36-262828,fold_blue_jeans,Fold a pair of blue jeans flat on a white surface by pressing and aligning the fabric into a compact folded shape.,microagi,human_bimanual,418.0,,,s3://rldb/processed_v3/microagi/2026-04-04-09-20-36-262828.mp4,s3://rldb/processed_v3/microagi/2026-04-04-09-20-36-262828.zarr,fold_clothes,train,512,0.9999999403953552,8,418,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-04-09-20-36-262828.json,random-774
2026-04-04-15-52-25-845900,fold_blue_jeans,Fold a pair of blue jeans into a compact rectangular shape on a flat surface.,microagi,human_bimanual,429.0,,,s3://rldb/processed_v3/microagi/2026-04-04-15-52-25-845900.mp4,s3://rldb/processed_v3/microagi/2026-04-04-15-52-25-845900.zarr,fold_clothes,train,512,1.0,8,429,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-04-15-52-25-845900.json,random-774
2026-04-04-22-44-56-998768,fold_blue_jeans,Fold and press blue jeans flat on a table.,microagi,human_bimanual,572.0,,,s3://rldb/processed_v3/microagi/2026-04-04-22-44-56-998768.mp4,s3://rldb/processed_v3/microagi/2026-04-04-22-44-56-998768.zarr,fold_clothes,train,512,1.0,8,572,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-04-22-44-56-998768.json,random-774
2026-04-05-01-03-43-000643,fold_blue_jeans,Fold a pair of blue jeans flat on a table by pressing and smoothing the fabric with both hands.,microagi,human_bimanual,171.0,,,s3://rldb/processed_v3/microagi/2026-04-05-01-03-43-000643.mp4,s3://rldb/processed_v3/microagi/2026-04-05-01-03-43-000643.zarr,fold_clothes,train,512,0.9999999403953552,8,171,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-05-01-03-43-000643.json,random-774
2026-04-05-07-27-13-638257,fold_blue_jeans,Fold a pair of blue jeans flat on a table by folding one leg over the other and smoothing the fabric.,microagi,human_bimanual,310.0,,,s3://rldb/processed_v3/microagi/2026-04-05-07-27-13-638257.mp4,s3://rldb/processed_v3/microagi/2026-04-05-07-27-13-638257.zarr,fold_clothes,train,512,0.9999999403953552,8,310,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-05-07-27-13-638257.json,random-774
2026-04-05-07-28-25-121831,fold_blue_jeans,Fold a pair of blue jeans on a flat surface by aligning and pressing the legs together into a compact folded shape.,microagi,human_bimanual,323.0,,,s3://rldb/processed_v3/microagi/2026-04-05-07-28-25-121831.mp4,s3://rldb/processed_v3/microagi/2026-04-05-07-28-25-121831.zarr,fold_clothes,train,512,1.0,8,323,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-05-07-28-25-121831.json,random-774
2026-04-05-07-51-12-022462,fold_blue_jeans,Fold a pair of blue jeans flat on an ironing board by pressing and smoothing the fabric into a compact folded shape.,microagi,human_bimanual,604.0,,,s3://rldb/processed_v3/microagi/2026-04-05-07-51-12-022462.mp4,s3://rldb/processed_v3/microagi/2026-04-05-07-51-12-022462.zarr,fold_clothes,train,512,0.9999998211860657,8,604,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-05-07-51-12-022462.json,random-774
2026-04-05-07-51-50-943594,fold_blue_jeans,Fold a pair of blue jeans on a flat surface by pressing and folding the fabric into a compact rectangular shape.,microagi,human_bimanual,390.0,,,s3://rldb/processed_v3/microagi/2026-04-05-07-51-50-943594.mp4,s3://rldb/processed_v3/microagi/2026-04-05-07-51-50-943594.zarr,fold_clothes,train,512,1.0,8,390,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-05-07-51-50-943594.json,random-774
2026-04-05-07-52-34-858874,fold_blue_jeans,"Fold blue jeans in half lengthwise on a flat surface, creasing the fabric into a compact folded shape.",microagi,human_bimanual,335.0,,,s3://rldb/processed_v3/microagi/2026-04-05-07-52-34-858874.mp4,s3://rldb/processed_v3/microagi/2026-04-05-07-52-34-858874.zarr,fold_clothes,train,512,1.0,8,335,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-05-07-52-34-858874.json,random-774
2026-04-05-07-52-56-999647,fold_blue_jeans,Fold blue jeans by pressing and smoothing the folded fabric flat on the surface.,microagi,human_bimanual,487.0,,,s3://rldb/processed_v3/microagi/2026-04-05-07-52-56-999647.mp4,s3://rldb/processed_v3/microagi/2026-04-05-07-52-56-999647.zarr,fold_clothes,train,512,1.0,8,487,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-05-07-52-56-999647.json,random-774
2026-04-05-07-53-18-141571,fold_blue_jeans,Fold a pair of blue jeans in half lengthwise on an ironing board and press flat with both hands.,microagi,human_bimanual,485.0,,,s3://rldb/processed_v3/microagi/2026-04-05-07-53-18-141571.mp4,s3://rldb/processed_v3/microagi/2026-04-05-07-53-18-141571.zarr,fold_clothes,train,512,1.0000001192092896,8,485,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-05-07-53-18-141571.json,random-774
2026-04-05-12-57-34-126792,fold_blue_jeans,Fold a pair of blue jeans into a rectangular shape and press flat on a table.,microagi,human_bimanual,693.0,,,s3://rldb/processed_v3/microagi/2026-04-05-12-57-34-126792.mp4,s3://rldb/processed_v3/microagi/2026-04-05-12-57-34-126792.zarr,fold_clothes,train,512,1.0,8,693,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-05-12-57-34-126792.json,random-774
2026-04-05-12-58-33-856905,fold_blue_jeans,Fold blue jeans in half lengthwise and press them flat on a table surface.,microagi,human_bimanual,691.0,,,s3://rldb/processed_v3/microagi/2026-04-05-12-58-33-856905.mp4,s3://rldb/processed_v3/microagi/2026-04-05-12-58-33-856905.zarr,fold_clothes,train,512,1.0,8,691,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-05-12-58-33-856905.json,random-774
2026-04-07-12-20-21-179383,fold_blue_jeans,Fold a pair of blue jeans flat on a counter by smoothing and folding the fabric.,microagi,human_bimanual,249.0,,,s3://rldb/processed_v3/microagi/2026-04-07-12-20-21-179383.mp4,s3://rldb/processed_v3/microagi/2026-04-07-12-20-21-179383.zarr,fold_clothes,train,512,1.0,8,249,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-07-12-20-21-179383.json,random-774
2026-04-07-12-20-30-552716,fold_blue_jeans,Fold a pair of blue jeans flat on a table by folding one leg over the other and smoothing the fabric.,microagi,human_bimanual,194.0,,,s3://rldb/processed_v3/microagi/2026-04-07-12-20-30-552716.mp4,s3://rldb/processed_v3/microagi/2026-04-07-12-20-30-552716.zarr,fold_clothes,train,512,1.0,8,194,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-07-12-20-30-552716.json,random-774
2026-04-07-12-20-43-292716,fold_blue_jeans,Fold a pair of blue jeans by bringing one leg over the other on a flat surface.,microagi,human_bimanual,282.0,,,s3://rldb/processed_v3/microagi/2026-04-07-12-20-43-292716.mp4,s3://rldb/processed_v3/microagi/2026-04-07-12-20-43-292716.zarr,fold_clothes,train,512,1.0,8,282,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-07-12-20-43-292716.json,random-774
2026-04-07-12-20-52-866050,fold_blue_jeans,Fold a pair of blue jeans by bringing one leg over the other on a flat surface.,microagi,human_bimanual,259.0,,,s3://rldb/processed_v3/microagi/2026-04-07-12-20-52-866050.mp4,s3://rldb/processed_v3/microagi/2026-04-07-12-20-52-866050.zarr,fold_clothes,train,512,1.0,8,259,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-07-12-20-52-866050.json,random-774
2026-04-07-12-21-39-560870,fold_blue_jeans,Fold a pair of blue jeans in half lengthwise on a flat surface.,microagi,human_bimanual,473.0,,,s3://rldb/processed_v3/microagi/2026-04-07-12-21-39-560870.mp4,s3://rldb/processed_v3/microagi/2026-04-07-12-21-39-560870.zarr,fold_clothes,train,512,1.0,8,473,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-07-12-21-39-560870.json,random-774
