episode_id,suite,arm,iteration,attempt_success,decision_index,observation_step,accepted,provider_call,error_kind,decision_id,source_pair_changed,alpha_changed,vision_annotations,source_a_id,source_b_id,alpha,input_tokens,output_tokens,reasoning_tokens,total_tokens
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,2,False,1,0,True,True,,astra_tli_vision_2_d1,False,False,2,14,18,0.2,4022,383,99,4405
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,2,False,2,25,True,True,,astra_tli_vision_2_d2,False,True,2,14,18,0.4,5378,356,51,5734
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,2,False,3,50,True,True,,astra_tli_vision_2_d3,False,True,2,14,18,0.5,5753,379,60,6132
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,2,False,4,75,True,True,,astra_tli_vision_2_d4,True,True,2,10,18,0.3,6149,431,93,6580
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,2,False,5,100,True,True,,astra_tli_vision_2_d5,False,False,2,10,18,0.3,6540,315,0,6855
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,2,False,6,125,True,True,,astra_tli_vision_2_d6,False,True,2,10,18,0.1,6914,358,30,7272
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,2,False,7,150,True,True,,astra_tli_vision_2_d7,False,True,2,10,18,0.5,7305,421,98,7726
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,2,False,8,175,True,True,,astra_tli_vision_2_d8,True,True,2,10,14,0.3,7691,404,80,8095
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,2,False,9,200,True,True,,astra_tli_vision_2_d9,False,True,1,10,14,0.1,8087,352,42,8439
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,2,False,10,225,True,True,,astra_tli_vision_2_d10,False,True,1,10,14,0.5,8454,340,16,8794
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,2,False,11,250,True,True,,astra_tli_vision_2_d11,True,True,1,36,10,0.3,8823,393,65,9216
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,2,False,12,275,True,True,,astra_tli_vision_2_d12,True,True,1,38,10,0.2,9204,404,75,9608
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,3,False,1,0,True,True,,astra_tli_vision_3_d1,False,False,1,38,10,0.35,8645,388,78,9033
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,3,False,2,25,True,True,,astra_tli_vision_3_d2,False,True,1,38,10,0.5,10047,424,94,10471
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,3,False,3,50,True,True,,astra_tli_vision_3_d3,True,True,1,10,13,0.35,10430,388,56,10818
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,3,False,4,75,True,True,,astra_tli_vision_3_d4,False,True,1,10,13,0.2,10804,365,37,11169
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,3,False,5,100,True,True,,astra_tli_vision_3_d5,True,True,1,36,10,0.3,11184,384,43,11568
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,3,False,6,125,True,True,,astra_tli_vision_3_d6,True,False,1,38,13,0.3,11583,396,58,11979
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,3,False,7,150,True,True,,astra_tli_vision_3_d7,False,False,1,38,13,0.3,11977,395,59,12372
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,3,False,8,175,True,True,,astra_tli_vision_3_d8,False,True,1,38,13,0.1,12383,387,37,12770
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,3,False,9,200,True,True,,astra_tli_vision_3_d9,True,True,1,10,13,0.2,12768,397,61,13165
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,3,False,10,225,False,True,proposal_rejected,,False,False,0,,,,13169,402,86,13571
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,3,False,11,250,True,True,,astra_tli_vision_3_d11,True,True,1,14,13,0.4,13196,429,87,13625
libero_goal_ood:seed29:task2:state0,libero_goal_ood,astra_tli_vision,3,False,12,275,True,True,,astra_tli_vision_3_d12,False,True,1,14,13,0.25,13604,373,37,13977
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,2,False,1,0,True,True,,astra_tei_2_d1,False,False,0,14,18,0,4016,273,60,4289
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,2,False,2,25,True,True,,astra_tei_2_d2,False,False,0,14,18,0,5279,217,0,5496
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,2,False,3,50,True,True,,astra_tei_2_d3,False,False,0,14,18,0,5544,221,0,5765
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,2,False,4,75,True,True,,astra_tei_2_d4,False,True,0,14,18,0.15,5817,310,65,6127
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,2,False,5,100,True,True,,astra_tei_2_d5,False,False,0,14,18,0.15,6104,247,0,6351
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,2,False,6,125,True,True,,astra_tei_2_d6,False,True,0,14,18,0.3,6387,278,42,6665
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,2,False,7,150,True,True,,astra_tei_2_d7,False,False,0,14,18,0.3,6681,259,0,6940
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,2,False,8,175,True,True,,astra_tei_2_d8,False,False,0,14,18,0.3,6981,257,0,7238
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,2,False,9,200,True,True,,astra_tei_2_d9,False,False,0,14,18,0.3,7298,257,0,7555
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,2,False,10,225,True,True,,astra_tei_2_d10,False,True,0,14,18,0.15,7598,253,0,7851
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,2,False,11,250,True,True,,astra_tei_2_d11,False,True,0,14,18,0,7895,239,0,8134
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,2,False,12,275,True,True,,astra_tei_2_d12,False,True,0,14,18,0.3,8180,284,16,8464
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,3,False,1,0,True,True,,astra_tei_3_d1,False,False,0,14,18,0.3,7553,254,0,7807
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,3,False,2,25,True,True,,astra_tei_3_d2,False,False,0,14,18,0.3,8849,247,0,9096
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,3,False,3,50,True,True,,astra_tei_3_d3,False,False,0,14,18,0.3,9145,268,0,9413
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,3,False,4,75,True,True,,astra_tei_3_d4,False,True,0,14,18,0.4,9446,295,33,9741
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,3,False,5,100,True,True,,astra_tei_3_d5,False,True,0,14,18,0.3,9768,307,38,10075
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,3,False,6,125,True,True,,astra_tei_3_d6,False,False,0,14,18,0.3,10083,273,0,10356
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,3,False,7,150,True,True,,astra_tei_3_d7,False,True,0,14,18,0.2,10404,314,30,10718
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,3,False,8,175,True,True,,astra_tei_3_d8,False,False,0,14,18,0.2,10729,278,0,11007
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,3,False,9,200,True,True,,astra_tei_3_d9,False,True,0,14,18,0.35,11057,322,23,11379
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,3,False,10,225,True,True,,astra_tei_3_d10,False,False,0,14,18,0.35,11412,324,31,11736
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,3,False,11,250,True,True,,astra_tei_3_d11,False,True,0,14,18,0.15,11739,325,37,12064
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tei,3,False,12,275,True,True,,astra_tei_3_d12,False,False,0,14,18,0.15,12077,294,0,12371
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,2,False,1,0,True,True,,astra_tli_2_d1,False,False,0,14,18,0.0,4012,278,27,4290
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,2,False,2,25,True,True,,astra_tli_2_d2,False,False,0,14,18,0.0,5323,318,67,5641
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,2,False,3,50,True,True,,astra_tli_2_d3,False,True,0,14,18,0.2,5606,288,40,5894
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,2,False,4,75,True,True,,astra_tli_2_d4,False,True,0,14,18,0.35,5911,294,29,6205
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,2,False,5,100,True,True,,astra_tli_2_d5,False,True,0,14,18,0.5,6216,247,0,6463
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,2,False,6,125,True,True,,astra_tli_2_d6,True,True,0,13,18,0.25,6512,345,76,6857
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,2,False,7,150,True,True,,astra_tli_2_d7,False,True,0,13,18,0.0,6826,299,45,7125
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,2,False,8,175,True,True,,astra_tli_2_d8,True,True,0,38,18,0.25,7122,330,57,7452
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,2,False,9,200,True,True,,astra_tli_2_d9,False,True,0,38,18,0.0,7446,282,20,7728
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,2,False,10,225,True,True,,astra_tli_2_d10,True,True,0,14,13,0.25,7765,354,65,8119
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,2,False,11,250,True,True,,astra_tli_2_d11,False,True,0,14,13,0.75,8078,292,30,8370
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,2,False,12,275,True,True,,astra_tli_2_d12,False,True,0,14,13,1.0,8393,275,0,8668
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,3,False,1,0,True,True,,astra_tli_3_d1,False,False,0,13,18,0.15,7769,347,56,8116
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,3,False,2,25,True,True,,astra_tli_3_d2,False,False,0,13,18,0.15,9102,350,72,9452
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,3,False,3,50,True,True,,astra_tli_3_d3,True,True,0,14,13,0.25,9424,345,47,9769
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,3,False,4,75,True,True,,astra_tli_3_d4,False,True,0,14,13,0.75,9801,407,66,10208
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,3,False,5,100,True,True,,astra_tli_3_d5,False,True,0,14,13,0.4,10176,434,121,10610
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,3,False,6,125,True,True,,astra_tli_3_d6,True,True,0,17,18,0.3,10533,403,93,10936
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,3,False,7,150,True,True,,astra_tli_3_d7,False,True,0,17,18,0.1,10883,342,28,11225
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,3,False,8,175,True,True,,astra_tli_3_d8,False,True,0,17,18,0.5,11240,350,51,11590
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,3,False,9,200,False,True,proposal_rejected,,False,False,0,,,,11582,398,135,11980
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,3,False,10,225,True,True,,astra_tli_3_d10,True,True,0,14,18,0.2,11638,416,108,12054
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,3,False,11,250,True,True,,astra_tli_3_d11,False,False,0,14,18,0.2,11989,453,135,12442
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli,3,False,12,275,True,True,,astra_tli_3_d12,False,True,0,14,18,0.4,12349,402,99,12751
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,2,False,1,0,True,True,,astra_tli_vision_2_d1,False,False,1,14,18,0.1,4020,317,54,4337
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,2,False,2,25,True,True,,astra_tli_vision_2_d2,False,False,1,14,18,0.1,5352,267,0,5619
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,2,False,3,50,True,True,,astra_tli_vision_2_d3,False,True,1,14,18,0.0,5679,265,0,5944
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,2,False,4,75,True,True,,astra_tli_vision_2_d4,False,True,1,14,18,0.5,6001,361,86,6362
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,2,False,5,100,True,True,,astra_tli_vision_2_d5,False,False,1,14,18,0.5,6330,313,35,6643
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,2,False,6,125,True,True,,astra_tli_vision_2_d6,False,True,2,14,18,0.25,6675,421,98,7096
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,2,False,7,150,True,True,,astra_tli_vision_2_d7,True,False,1,13,18,0.25,7048,359,60,7407
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,2,False,8,175,True,True,,astra_tli_vision_2_d8,True,False,1,14,13,0.25,7409,370,66,7779
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,2,False,9,200,True,True,,astra_tli_vision_2_d9,True,False,1,14,38,0.25,7775,351,54,8126
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,2,False,10,225,True,True,,astra_tli_vision_2_d10,False,True,1,14,38,0.5,8124,332,37,8456
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,2,False,11,250,True,True,,astra_tli_vision_2_d11,True,True,1,14,13,0.0,8466,378,72,8844
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,2,False,12,275,True,True,,astra_tli_vision_2_d12,False,True,0,14,13,0.5,8843,326,55,9169
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,3,False,1,0,True,True,,astra_tli_vision_3_d1,False,False,1,13,38,0.25,8195,346,56,8541
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,3,False,2,25,True,True,,astra_tli_vision_3_d2,False,False,1,13,38,0.25,9564,299,0,9863
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,3,False,3,50,True,True,,astra_tli_vision_3_d3,False,True,0,13,38,0.5,9912,334,68,10246
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,3,False,4,75,True,True,,astra_tli_vision_3_d4,True,True,1,14,38,0.0,10226,397,105,10623
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,3,False,5,100,True,True,,astra_tli_vision_3_d5,True,False,1,14,18,0.0,10563,417,110,10980
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,3,False,6,125,True,True,,astra_tli_vision_3_d6,True,False,1,10,18,0.0,10939,392,91,11331
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,3,False,7,150,False,True,proposal_rejected,,False,False,0,,,,11287,293,0,11580
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,3,False,8,175,True,True,,astra_tli_vision_3_d8,False,False,1,10,18,0.0,11322,333,35,11655
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,3,False,9,200,True,True,,astra_tli_vision_3_d9,False,True,1,10,18,0.25,11672,340,48,12012
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,3,False,10,225,True,True,,astra_tli_vision_3_d10,True,True,1,32,18,0.0,12027,347,38,12374
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,3,False,11,250,True,True,,astra_tli_vision_3_d11,False,False,1,32,18,0.0,12401,287,0,12688
libero_goal_ood:seed29:task3:state0,libero_goal_ood,astra_tli_vision,3,False,12,275,True,True,,astra_tli_vision_3_d12,False,False,1,32,18,0.0,12748,332,28,13080
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,2,False,1,0,True,True,,astra_tei_2_d1,False,False,0,14,10,0.1,4006,214,0,4220
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,2,False,2,25,True,True,,astra_tei_2_d2,False,False,0,14,10,0.1,5275,212,0,5487
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,2,False,3,50,True,True,,astra_tei_2_d3,False,True,0,14,10,0.55,5535,235,0,5770
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,2,False,4,75,True,True,,astra_tei_2_d4,False,True,0,14,10,0.8,5827,240,0,6067
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,2,False,5,100,True,True,,astra_tei_2_d5,False,True,0,14,10,1.0,6113,253,0,6366
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,2,False,6,125,True,True,,astra_tei_2_d6,True,True,0,10,38,0.75,6408,290,45,6698
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,2,False,7,150,True,True,,astra_tei_2_d7,True,True,0,14,36,0.85,6703,314,68,7017
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,2,False,8,175,False,True,proposal_rejected,,False,False,0,,,,6994,278,46,7272
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,2,False,9,200,True,True,,astra_tei_2_d9,False,True,0,14,36,1.0,7039,294,39,7333
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,2,False,10,225,True,True,,astra_tei_2_d10,True,False,0,36,32,1.0,7332,267,19,7599
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,2,False,11,250,True,True,,astra_tei_2_d11,True,True,0,14,35,0.7,7632,298,56,7930
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,2,False,12,275,True,True,,astra_tei_2_d12,False,True,0,14,35,1.0,7926,246,0,8172
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,3,False,1,0,True,True,,astra_tei_3_d1,False,False,0,14,10,0.25,7270,310,61,7580
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,3,False,2,25,True,True,,astra_tei_3_d2,False,False,0,14,10,0.25,8575,241,0,8816
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,3,False,3,50,True,True,,astra_tei_3_d3,False,True,0,14,10,0.7,8860,259,0,9119
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,3,False,4,75,True,True,,astra_tei_3_d4,False,True,0,14,10,1.0,9170,282,32,9452
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,3,False,5,100,True,True,,astra_tei_3_d5,False,True,0,14,10,0.5,9478,372,71,9850
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,3,False,6,125,True,True,,astra_tei_3_d6,False,True,0,14,10,0.1,9802,346,65,10148
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,3,False,7,150,True,True,,astra_tei_3_d7,True,True,0,14,32,0.6,10146,324,45,10470
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,3,False,8,175,True,True,,astra_tei_3_d8,True,True,0,14,38,0.8,10479,323,43,10802
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,3,False,9,200,True,True,,astra_tei_3_d9,True,True,0,10,13,0.2,10795,380,103,11175
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,3,False,10,225,True,True,,astra_tei_3_d10,True,True,0,14,36,0.65,11120,322,44,11442
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,3,False,11,250,True,True,,astra_tei_3_d11,True,True,0,10,36,0.5,11445,302,32,11747
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tei,3,False,12,275,True,True,,astra_tei_3_d12,True,False,0,10,35,0.5,11759,315,34,12074
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tli,2,True,1,0,True,True,,astra_tli_2_d1,False,False,0,14,10,0.2,4014,228,0,4242
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tli,2,True,2,25,True,True,,astra_tli_2_d2,False,False,0,14,10,0.2,5301,223,0,5524
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tli,2,True,3,50,False,True,proposal_rejected,,False,False,0,,,,5564,232,0,5796
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tli,2,True,4,75,True,True,,astra_tli_2_d4,False,True,0,14,10,0.8,5612,246,0,5858
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tli,2,True,5,100,True,True,,astra_tli_2_d5,False,False,0,14,10,0.8,5899,258,0,6157
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tli,2,True,6,125,True,True,,astra_tli_2_d6,False,False,0,14,10,0.8,6210,305,34,6515
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tli_vision,2,True,1,0,True,True,,astra_tli_vision_2_d1,False,False,2,14,10,0.15,4022,309,26,4331
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tli_vision,2,True,2,25,True,True,,astra_tli_vision_2_d2,False,False,2,14,10,0.15,5384,275,0,5659
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tli_vision,2,True,3,50,True,True,,astra_tli_vision_2_d3,False,True,1,14,10,0.4,5721,247,0,5968
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tli_vision,2,True,4,75,True,True,,astra_tli_vision_2_d4,False,True,1,14,10,0.8,6029,264,0,6293
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tli_vision,2,True,5,100,True,True,,astra_tli_vision_2_d5,False,True,1,14,10,0.9,6352,259,0,6611
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tli_vision,2,True,6,125,True,True,,astra_tli_vision_2_d6,True,False,1,18,10,0.9,6658,339,70,6997
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tli_vision,2,True,7,150,True,True,,astra_tli_vision_2_d7,False,True,1,18,10,1.0,6982,254,0,7236
libero_goal_ood:seed29:task5:state0,libero_goal_ood,astra_tli_vision,2,True,8,175,True,True,,astra_tli_vision_2_d8,False,False,1,18,10,1.0,7291,262,0,7553
libero_goal_ood:seed29:task6:state0,libero_goal_ood,astra_tei,2,True,1,0,True,True,,astra_tei_2_d1,False,False,0,14,13,0.15,4013,210,0,4223
libero_goal_ood:seed29:task6:state0,libero_goal_ood,astra_tei,2,True,2,25,True,True,,astra_tei_2_d2,False,False,0,14,13,0.15,5269,216,0,5485
libero_goal_ood:seed29:task6:state0,libero_goal_ood,astra_tei,2,True,3,50,True,True,,astra_tei_2_d3,False,True,0,14,13,0.7,5530,270,34,5800
libero_goal_ood:seed29:task6:state0,libero_goal_ood,astra_tei,2,True,4,75,True,True,,astra_tei_2_d4,False,False,0,14,13,0.7,5823,222,0,6045
libero_goal_ood:seed29:task6:state0,libero_goal_ood,astra_tli,2,True,1,0,True,True,,astra_tli_2_d1,False,False,0,14,13,0.2,4009,254,36,4263
libero_goal_ood:seed29:task6:state0,libero_goal_ood,astra_tli,2,True,2,25,True,True,,astra_tli_2_d2,False,False,0,14,13,0.2,5285,229,0,5514
libero_goal_ood:seed29:task6:state0,libero_goal_ood,astra_tli,2,True,3,50,True,True,,astra_tli_2_d3,False,True,0,14,13,0.65,5565,249,0,5814
libero_goal_ood:seed29:task6:state0,libero_goal_ood,astra_tli,2,True,4,75,True,True,,astra_tli_2_d4,False,False,0,14,13,0.65,5855,245,0,6100
libero_goal_ood:seed29:task6:state0,libero_goal_ood,astra_tli_vision,2,True,1,0,False,True,proposal_rejected,,False,False,0,,,,4031,211,0,4242
libero_goal_ood:seed29:task6:state0,libero_goal_ood,astra_tli_vision,2,True,2,25,True,True,,astra_tli_vision_2_d2,False,False,1,14,13,0.2,5064,263,0,5327
libero_goal_ood:seed29:task6:state0,libero_goal_ood,astra_tli_vision,2,True,3,50,True,True,,astra_tli_vision_2_d3,False,True,1,14,13,0.75,5392,259,0,5651
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,2,False,1,0,True,True,,astra_tei_2_d1,False,False,0,13,10,0.15,4013,249,20,4262
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,2,False,2,25,True,True,,astra_tei_2_d2,False,False,0,13,10,0.15,5295,223,0,5518
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,2,False,3,50,True,True,,astra_tei_2_d3,False,True,0,13,10,0.5,5564,269,25,5833
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,2,False,4,75,True,True,,astra_tei_2_d4,False,True,0,13,10,0.85,5860,250,0,6110
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,2,False,5,100,True,True,,astra_tei_2_d5,False,True,0,13,10,0.3,6158,315,41,6473
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,2,False,6,125,True,True,,astra_tei_2_d6,True,True,0,13,36,0.55,6468,347,80,6815
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,2,False,7,150,True,True,,astra_tei_2_d7,False,False,0,13,36,0.55,6793,267,0,7060
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,2,False,8,175,True,True,,astra_tei_2_d8,False,True,0,13,36,0.85,7100,295,35,7395
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,2,False,9,200,True,True,,astra_tei_2_d9,True,True,0,13,10,0.95,7403,334,62,7737
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,2,False,10,225,True,True,,astra_tei_2_d10,True,False,0,13,38,0.95,7719,284,21,8003
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,2,False,11,250,True,True,,astra_tei_2_d11,True,True,0,13,10,0.45,8029,332,46,8361
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,2,False,12,275,True,True,,astra_tei_2_d12,True,True,0,13,32,0.55,8362,325,53,8687
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,3,False,1,0,True,True,,astra_tei_3_d1,False,False,0,13,10,0.4,7733,286,32,8019
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,3,False,2,25,True,True,,astra_tei_3_d2,False,False,0,13,10,0.4,9038,350,96,9388
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,3,False,3,50,True,True,,astra_tei_3_d3,False,True,0,13,10,0.1,9346,306,27,9652
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,3,False,4,75,True,True,,astra_tei_3_d4,False,True,0,13,10,0,9666,327,52,9993
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,3,False,5,100,True,True,,astra_tei_3_d5,False,False,0,13,10,0,9985,306,30,10291
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,3,False,6,125,True,True,,astra_tei_3_d6,False,False,0,13,10,0,10310,276,0,10586
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,3,False,7,150,True,True,,astra_tei_3_d7,False,False,0,13,10,0,10625,300,36,10925
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,3,False,8,175,True,True,,astra_tei_3_d8,False,True,0,13,10,0.15,10929,363,57,11292
