episode_id,suite,task_id,arm,baseline_success,first_success_attempt,intervention_iterations_to_success,censored_after_attempt,provider_calls_through_success_or_cap,reset_audit_sha256,source_summary_sha256,workflow,worker
libero_spatial_ood:seed19:task1:state0,libero_spatial_ood,1,vision_only,True,1,0,,0,769ca48ba097b3fb316d7d7f8b09454653c04086cfb730476f870260436c43b0,c85f2872fc100265d560b74d471f4076372995ed45cfb2cfa42057dfc6ab273c,astra-pi05-interventions-eval-20260924-1,5
libero_spatial_ood:seed19:task1:state0,libero_spatial_ood,1,noise_language,True,1,0,,0,769ca48ba097b3fb316d7d7f8b09454653c04086cfb730476f870260436c43b0,c85f2872fc100265d560b74d471f4076372995ed45cfb2cfa42057dfc6ab273c,astra-pi05-interventions-eval-20260924-1,5
libero_spatial_ood:seed19:task1:state0,libero_spatial_ood,1,noise_vision,True,1,0,,0,769ca48ba097b3fb316d7d7f8b09454653c04086cfb730476f870260436c43b0,c85f2872fc100265d560b74d471f4076372995ed45cfb2cfa42057dfc6ab273c,astra-pi05-interventions-eval-20260924-1,5
libero_spatial_ood:seed19:task1:state0,libero_spatial_ood,1,language_vision,True,1,0,,0,769ca48ba097b3fb316d7d7f8b09454653c04086cfb730476f870260436c43b0,c85f2872fc100265d560b74d471f4076372995ed45cfb2cfa42057dfc6ab273c,astra-pi05-interventions-eval-20260924-1,5
libero_spatial_ood:seed19:task1:state0,libero_spatial_ood,1,joint,True,1,0,,0,769ca48ba097b3fb316d7d7f8b09454653c04086cfb730476f870260436c43b0,c85f2872fc100265d560b74d471f4076372995ed45cfb2cfa42057dfc6ab273c,astra-pi05-interventions-eval-20260924-1,5
libero_spatial_ood:seed19:task2:state0,libero_spatial_ood,2,random_noise,False,,,5,0,8920834cc36587f1e34af91d76ac0b7406fcafed8f9dea496ffb74477ddfd847,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,astra-pi05-interventions-eval-20260924-1,6
libero_spatial_ood:seed19:task2:state0,libero_spatial_ood,2,noise_only,False,,,5,4,8920834cc36587f1e34af91d76ac0b7406fcafed8f9dea496ffb74477ddfd847,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,astra-pi05-interventions-eval-20260924-1,6
libero_spatial_ood:seed19:task2:state0,libero_spatial_ood,2,language_only,False,,,5,4,8920834cc36587f1e34af91d76ac0b7406fcafed8f9dea496ffb74477ddfd847,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,astra-pi05-interventions-eval-20260924-1,6
libero_spatial_ood:seed19:task2:state0,libero_spatial_ood,2,vision_only,False,,,5,4,8920834cc36587f1e34af91d76ac0b7406fcafed8f9dea496ffb74477ddfd847,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,astra-pi05-interventions-eval-20260924-1,6
libero_spatial_ood:seed19:task2:state0,libero_spatial_ood,2,noise_language,False,,,5,4,8920834cc36587f1e34af91d76ac0b7406fcafed8f9dea496ffb74477ddfd847,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,astra-pi05-interventions-eval-20260924-1,6
libero_spatial_ood:seed19:task2:state0,libero_spatial_ood,2,noise_vision,False,4,3,,3,8920834cc36587f1e34af91d76ac0b7406fcafed8f9dea496ffb74477ddfd847,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,astra-pi05-interventions-eval-20260924-1,6
libero_spatial_ood:seed19:task2:state0,libero_spatial_ood,2,language_vision,False,,,5,4,8920834cc36587f1e34af91d76ac0b7406fcafed8f9dea496ffb74477ddfd847,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,astra-pi05-interventions-eval-20260924-1,6
libero_spatial_ood:seed19:task2:state0,libero_spatial_ood,2,joint,False,,,5,4,8920834cc36587f1e34af91d76ac0b7406fcafed8f9dea496ffb74477ddfd847,4d03f95013a2d35617c0a916b0af52984e1301a6e85b2c667a259ce285c1486d,astra-pi05-interventions-eval-20260924-1,6
libero_spatial_ood:seed19:task3:state0,libero_spatial_ood,3,random_noise,True,1,0,,0,75efdad2ddeeb9d1b147ab3a5ad583170dd93e9faec6ac423ad0e56809793a05,5df89c62417dc31efc125103b2c1295634eca116c5ff34fa6cadb36a5acbed42,astra-pi05-interventions-eval-20260924-1,7
libero_spatial_ood:seed19:task3:state0,libero_spatial_ood,3,noise_only,True,1,0,,0,75efdad2ddeeb9d1b147ab3a5ad583170dd93e9faec6ac423ad0e56809793a05,5df89c62417dc31efc125103b2c1295634eca116c5ff34fa6cadb36a5acbed42,astra-pi05-interventions-eval-20260924-1,7
libero_spatial_ood:seed19:task3:state0,libero_spatial_ood,3,language_only,True,1,0,,0,75efdad2ddeeb9d1b147ab3a5ad583170dd93e9faec6ac423ad0e56809793a05,5df89c62417dc31efc125103b2c1295634eca116c5ff34fa6cadb36a5acbed42,astra-pi05-interventions-eval-20260924-1,7
libero_spatial_ood:seed19:task3:state0,libero_spatial_ood,3,vision_only,True,1,0,,0,75efdad2ddeeb9d1b147ab3a5ad583170dd93e9faec6ac423ad0e56809793a05,5df89c62417dc31efc125103b2c1295634eca116c5ff34fa6cadb36a5acbed42,astra-pi05-interventions-eval-20260924-1,7
libero_spatial_ood:seed19:task3:state0,libero_spatial_ood,3,noise_language,True,1,0,,0,75efdad2ddeeb9d1b147ab3a5ad583170dd93e9faec6ac423ad0e56809793a05,5df89c62417dc31efc125103b2c1295634eca116c5ff34fa6cadb36a5acbed42,astra-pi05-interventions-eval-20260924-1,7
libero_spatial_ood:seed19:task3:state0,libero_spatial_ood,3,noise_vision,True,1,0,,0,75efdad2ddeeb9d1b147ab3a5ad583170dd93e9faec6ac423ad0e56809793a05,5df89c62417dc31efc125103b2c1295634eca116c5ff34fa6cadb36a5acbed42,astra-pi05-interventions-eval-20260924-1,7
libero_spatial_ood:seed19:task3:state0,libero_spatial_ood,3,language_vision,True,1,0,,0,75efdad2ddeeb9d1b147ab3a5ad583170dd93e9faec6ac423ad0e56809793a05,5df89c62417dc31efc125103b2c1295634eca116c5ff34fa6cadb36a5acbed42,astra-pi05-interventions-eval-20260924-1,7
libero_spatial_ood:seed19:task3:state0,libero_spatial_ood,3,joint,True,1,0,,0,75efdad2ddeeb9d1b147ab3a5ad583170dd93e9faec6ac423ad0e56809793a05,5df89c62417dc31efc125103b2c1295634eca116c5ff34fa6cadb36a5acbed42,astra-pi05-interventions-eval-20260924-1,7
libero_spatial_ood:seed19:task4:state0,libero_spatial_ood,4,random_noise,False,,,5,0,1916ff37efaf765d7f2a4ae9cab94e11c0d39f7716d7cf3be85c19978c9a68fb,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,astra-pi05-interventions-eval-20260924-1,4
libero_spatial_ood:seed19:task4:state0,libero_spatial_ood,4,noise_only,False,,,5,4,1916ff37efaf765d7f2a4ae9cab94e11c0d39f7716d7cf3be85c19978c9a68fb,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,astra-pi05-interventions-eval-20260924-1,4
libero_spatial_ood:seed19:task4:state0,libero_spatial_ood,4,language_only,False,,,5,4,1916ff37efaf765d7f2a4ae9cab94e11c0d39f7716d7cf3be85c19978c9a68fb,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,astra-pi05-interventions-eval-20260924-1,4
libero_spatial_ood:seed19:task4:state0,libero_spatial_ood,4,vision_only,False,,,5,4,1916ff37efaf765d7f2a4ae9cab94e11c0d39f7716d7cf3be85c19978c9a68fb,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,astra-pi05-interventions-eval-20260924-1,4
libero_spatial_ood:seed19:task4:state0,libero_spatial_ood,4,noise_language,False,,,5,4,1916ff37efaf765d7f2a4ae9cab94e11c0d39f7716d7cf3be85c19978c9a68fb,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,astra-pi05-interventions-eval-20260924-1,4
libero_spatial_ood:seed19:task4:state0,libero_spatial_ood,4,noise_vision,False,,,5,4,1916ff37efaf765d7f2a4ae9cab94e11c0d39f7716d7cf3be85c19978c9a68fb,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,astra-pi05-interventions-eval-20260924-1,4
libero_spatial_ood:seed19:task4:state0,libero_spatial_ood,4,language_vision,False,,,5,4,1916ff37efaf765d7f2a4ae9cab94e11c0d39f7716d7cf3be85c19978c9a68fb,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,astra-pi05-interventions-eval-20260924-1,4
libero_spatial_ood:seed19:task4:state0,libero_spatial_ood,4,joint,False,,,5,4,1916ff37efaf765d7f2a4ae9cab94e11c0d39f7716d7cf3be85c19978c9a68fb,dab8d898a046be98182ad3de40770e24191991721c1d085a1ce8918b33f9eb83,astra-pi05-interventions-eval-20260924-1,4
libero_spatial_ood:seed19:task5:state0,libero_spatial_ood,5,random_noise,False,,,5,0,5091948a7300d833b6365d91992f720888fbc00b318a16178172330836d3a5f0,14bf2e745517982179955315125b18089d1a7e7728869dcabf642c7ce2987aba,astra-pi05-interventions-eval-20260924-1,5
libero_spatial_ood:seed19:task5:state0,libero_spatial_ood,5,noise_only,False,,,5,4,5091948a7300d833b6365d91992f720888fbc00b318a16178172330836d3a5f0,14bf2e745517982179955315125b18089d1a7e7728869dcabf642c7ce2987aba,astra-pi05-interventions-eval-20260924-1,5
libero_spatial_ood:seed19:task5:state0,libero_spatial_ood,5,language_only,False,,,5,4,5091948a7300d833b6365d91992f720888fbc00b318a16178172330836d3a5f0,14bf2e745517982179955315125b18089d1a7e7728869dcabf642c7ce2987aba,astra-pi05-interventions-eval-20260924-1,5
libero_spatial_ood:seed19:task5:state0,libero_spatial_ood,5,vision_only,False,,,5,4,5091948a7300d833b6365d91992f720888fbc00b318a16178172330836d3a5f0,14bf2e745517982179955315125b18089d1a7e7728869dcabf642c7ce2987aba,astra-pi05-interventions-eval-20260924-1,5
libero_spatial_ood:seed19:task5:state0,libero_spatial_ood,5,noise_language,False,,,5,4,5091948a7300d833b6365d91992f720888fbc00b318a16178172330836d3a5f0,14bf2e745517982179955315125b18089d1a7e7728869dcabf642c7ce2987aba,astra-pi05-interventions-eval-20260924-1,5
libero_spatial_ood:seed19:task5:state0,libero_spatial_ood,5,noise_vision,False,,,5,4,5091948a7300d833b6365d91992f720888fbc00b318a16178172330836d3a5f0,14bf2e745517982179955315125b18089d1a7e7728869dcabf642c7ce2987aba,astra-pi05-interventions-eval-20260924-1,5
libero_spatial_ood:seed19:task5:state0,libero_spatial_ood,5,language_vision,False,,,5,4,5091948a7300d833b6365d91992f720888fbc00b318a16178172330836d3a5f0,14bf2e745517982179955315125b18089d1a7e7728869dcabf642c7ce2987aba,astra-pi05-interventions-eval-20260924-1,5
libero_spatial_ood:seed19:task5:state0,libero_spatial_ood,5,joint,False,,,5,4,5091948a7300d833b6365d91992f720888fbc00b318a16178172330836d3a5f0,14bf2e745517982179955315125b18089d1a7e7728869dcabf642c7ce2987aba,astra-pi05-interventions-eval-20260924-1,5
libero_spatial_ood:seed19:task6:state0,libero_spatial_ood,6,random_noise,False,,,5,0,a4e075e323e51ef37155cba4ddb524aa2180308426d2b2c99841ef546c281e8d,14eb388968d515408dd0c62a64e03ff941ab0a6065220c930ff26dc04918c54b,astra-pi05-interventions-eval-20260924-1,6
libero_spatial_ood:seed19:task6:state0,libero_spatial_ood,6,noise_only,False,,,5,4,a4e075e323e51ef37155cba4ddb524aa2180308426d2b2c99841ef546c281e8d,14eb388968d515408dd0c62a64e03ff941ab0a6065220c930ff26dc04918c54b,astra-pi05-interventions-eval-20260924-1,6
libero_spatial_ood:seed19:task6:state0,libero_spatial_ood,6,language_only,False,,,5,4,a4e075e323e51ef37155cba4ddb524aa2180308426d2b2c99841ef546c281e8d,14eb388968d515408dd0c62a64e03ff941ab0a6065220c930ff26dc04918c54b,astra-pi05-interventions-eval-20260924-1,6
libero_spatial_ood:seed19:task6:state0,libero_spatial_ood,6,vision_only,False,,,5,4,a4e075e323e51ef37155cba4ddb524aa2180308426d2b2c99841ef546c281e8d,14eb388968d515408dd0c62a64e03ff941ab0a6065220c930ff26dc04918c54b,astra-pi05-interventions-eval-20260924-1,6
libero_spatial_ood:seed19:task6:state0,libero_spatial_ood,6,noise_language,False,,,5,4,a4e075e323e51ef37155cba4ddb524aa2180308426d2b2c99841ef546c281e8d,14eb388968d515408dd0c62a64e03ff941ab0a6065220c930ff26dc04918c54b,astra-pi05-interventions-eval-20260924-1,6
libero_spatial_ood:seed19:task6:state0,libero_spatial_ood,6,noise_vision,False,,,5,4,a4e075e323e51ef37155cba4ddb524aa2180308426d2b2c99841ef546c281e8d,14eb388968d515408dd0c62a64e03ff941ab0a6065220c930ff26dc04918c54b,astra-pi05-interventions-eval-20260924-1,6
libero_spatial_ood:seed19:task6:state0,libero_spatial_ood,6,language_vision,False,,,5,4,a4e075e323e51ef37155cba4ddb524aa2180308426d2b2c99841ef546c281e8d,14eb388968d515408dd0c62a64e03ff941ab0a6065220c930ff26dc04918c54b,astra-pi05-interventions-eval-20260924-1,6
libero_spatial_ood:seed19:task6:state0,libero_spatial_ood,6,joint,False,,,5,4,a4e075e323e51ef37155cba4ddb524aa2180308426d2b2c99841ef546c281e8d,14eb388968d515408dd0c62a64e03ff941ab0a6065220c930ff26dc04918c54b,astra-pi05-interventions-eval-20260924-1,6
libero_spatial_ood:seed19:task7:state0,libero_spatial_ood,7,random_noise,False,,,5,0,7c37655c0a2bb7f420bf54ba395c4e612ac3a43ce7c4d537436ce49ab6caa63e,090eaf41cf8e7d474e5298e95535dc0fb82d75392ce733ac6416cb6f7b8c2070,astra-pi05-interventions-eval-20260924-1,7
libero_spatial_ood:seed19:task7:state0,libero_spatial_ood,7,noise_only,False,,,5,4,7c37655c0a2bb7f420bf54ba395c4e612ac3a43ce7c4d537436ce49ab6caa63e,090eaf41cf8e7d474e5298e95535dc0fb82d75392ce733ac6416cb6f7b8c2070,astra-pi05-interventions-eval-20260924-1,7
libero_spatial_ood:seed19:task7:state0,libero_spatial_ood,7,language_only,False,,,5,4,7c37655c0a2bb7f420bf54ba395c4e612ac3a43ce7c4d537436ce49ab6caa63e,090eaf41cf8e7d474e5298e95535dc0fb82d75392ce733ac6416cb6f7b8c2070,astra-pi05-interventions-eval-20260924-1,7
libero_spatial_ood:seed19:task7:state0,libero_spatial_ood,7,vision_only,False,,,5,4,7c37655c0a2bb7f420bf54ba395c4e612ac3a43ce7c4d537436ce49ab6caa63e,090eaf41cf8e7d474e5298e95535dc0fb82d75392ce733ac6416cb6f7b8c2070,astra-pi05-interventions-eval-20260924-1,7
libero_spatial_ood:seed19:task7:state0,libero_spatial_ood,7,noise_language,False,,,5,4,7c37655c0a2bb7f420bf54ba395c4e612ac3a43ce7c4d537436ce49ab6caa63e,090eaf41cf8e7d474e5298e95535dc0fb82d75392ce733ac6416cb6f7b8c2070,astra-pi05-interventions-eval-20260924-1,7
libero_spatial_ood:seed19:task7:state0,libero_spatial_ood,7,noise_vision,False,,,5,4,7c37655c0a2bb7f420bf54ba395c4e612ac3a43ce7c4d537436ce49ab6caa63e,090eaf41cf8e7d474e5298e95535dc0fb82d75392ce733ac6416cb6f7b8c2070,astra-pi05-interventions-eval-20260924-1,7
libero_spatial_ood:seed19:task7:state0,libero_spatial_ood,7,language_vision,False,,,5,4,7c37655c0a2bb7f420bf54ba395c4e612ac3a43ce7c4d537436ce49ab6caa63e,090eaf41cf8e7d474e5298e95535dc0fb82d75392ce733ac6416cb6f7b8c2070,astra-pi05-interventions-eval-20260924-1,7
libero_spatial_ood:seed19:task7:state0,libero_spatial_ood,7,joint,False,,,5,4,7c37655c0a2bb7f420bf54ba395c4e612ac3a43ce7c4d537436ce49ab6caa63e,090eaf41cf8e7d474e5298e95535dc0fb82d75392ce733ac6416cb6f7b8c2070,astra-pi05-interventions-eval-20260924-1,7
libero_spatial_ood:seed19:task8:state0,libero_spatial_ood,8,random_noise,False,5,4,,0,7290c3dc46c2bfc9188c4a06d72bcc5f2d2de1d1a7d7fa7b40bae618d99701d5,6b5d95f2c5ee82fe8579c71fcf13fbc0b38d6c052bd5f9f40c0d51359f07ad44,astra-pi05-interventions-eval-20260924-1,4
libero_spatial_ood:seed19:task8:state0,libero_spatial_ood,8,noise_only,False,3,2,,2,7290c3dc46c2bfc9188c4a06d72bcc5f2d2de1d1a7d7fa7b40bae618d99701d5,6b5d95f2c5ee82fe8579c71fcf13fbc0b38d6c052bd5f9f40c0d51359f07ad44,astra-pi05-interventions-eval-20260924-1,4
libero_spatial_ood:seed19:task8:state0,libero_spatial_ood,8,language_only,False,,,5,4,7290c3dc46c2bfc9188c4a06d72bcc5f2d2de1d1a7d7fa7b40bae618d99701d5,6b5d95f2c5ee82fe8579c71fcf13fbc0b38d6c052bd5f9f40c0d51359f07ad44,astra-pi05-interventions-eval-20260924-1,4
libero_spatial_ood:seed19:task8:state0,libero_spatial_ood,8,vision_only,False,2,1,,1,7290c3dc46c2bfc9188c4a06d72bcc5f2d2de1d1a7d7fa7b40bae618d99701d5,6b5d95f2c5ee82fe8579c71fcf13fbc0b38d6c052bd5f9f40c0d51359f07ad44,astra-pi05-interventions-eval-20260924-1,4
libero_spatial_ood:seed19:task8:state0,libero_spatial_ood,8,noise_language,False,,,5,4,7290c3dc46c2bfc9188c4a06d72bcc5f2d2de1d1a7d7fa7b40bae618d99701d5,6b5d95f2c5ee82fe8579c71fcf13fbc0b38d6c052bd5f9f40c0d51359f07ad44,astra-pi05-interventions-eval-20260924-1,4
libero_spatial_ood:seed19:task8:state0,libero_spatial_ood,8,noise_vision,False,5,4,,4,7290c3dc46c2bfc9188c4a06d72bcc5f2d2de1d1a7d7fa7b40bae618d99701d5,6b5d95f2c5ee82fe8579c71fcf13fbc0b38d6c052bd5f9f40c0d51359f07ad44,astra-pi05-interventions-eval-20260924-1,4
libero_spatial_ood:seed19:task8:state0,libero_spatial_ood,8,language_vision,False,,,5,4,7290c3dc46c2bfc9188c4a06d72bcc5f2d2de1d1a7d7fa7b40bae618d99701d5,6b5d95f2c5ee82fe8579c71fcf13fbc0b38d6c052bd5f9f40c0d51359f07ad44,astra-pi05-interventions-eval-20260924-1,4
libero_spatial_ood:seed19:task8:state0,libero_spatial_ood,8,joint,False,,,5,4,7290c3dc46c2bfc9188c4a06d72bcc5f2d2de1d1a7d7fa7b40bae618d99701d5,6b5d95f2c5ee82fe8579c71fcf13fbc0b38d6c052bd5f9f40c0d51359f07ad44,astra-pi05-interventions-eval-20260924-1,4
libero_spatial_ood:seed19:task9:state0,libero_spatial_ood,9,random_noise,False,,,5,0,2c1c51ae2776a429409bb7b4849ec6d5b4373610c10e0bb072bce9eb13b266a6,9873153b07176ad9e1623e9ad375e98402d249fecc2f3fed6b319336ae71557f,astra-pi05-interventions-eval-20260924-1,5
libero_spatial_ood:seed19:task9:state0,libero_spatial_ood,9,noise_only,False,,,5,4,2c1c51ae2776a429409bb7b4849ec6d5b4373610c10e0bb072bce9eb13b266a6,9873153b07176ad9e1623e9ad375e98402d249fecc2f3fed6b319336ae71557f,astra-pi05-interventions-eval-20260924-1,5
libero_spatial_ood:seed19:task9:state0,libero_spatial_ood,9,language_only,False,,,5,4,2c1c51ae2776a429409bb7b4849ec6d5b4373610c10e0bb072bce9eb13b266a6,9873153b07176ad9e1623e9ad375e98402d249fecc2f3fed6b319336ae71557f,astra-pi05-interventions-eval-20260924-1,5
libero_spatial_ood:seed19:task9:state0,libero_spatial_ood,9,vision_only,False,,,5,4,2c1c51ae2776a429409bb7b4849ec6d5b4373610c10e0bb072bce9eb13b266a6,9873153b07176ad9e1623e9ad375e98402d249fecc2f3fed6b319336ae71557f,astra-pi05-interventions-eval-20260924-1,5
libero_spatial_ood:seed19:task9:state0,libero_spatial_ood,9,noise_language,False,,,5,4,2c1c51ae2776a429409bb7b4849ec6d5b4373610c10e0bb072bce9eb13b266a6,9873153b07176ad9e1623e9ad375e98402d249fecc2f3fed6b319336ae71557f,astra-pi05-interventions-eval-20260924-1,5
libero_spatial_ood:seed19:task9:state0,libero_spatial_ood,9,noise_vision,False,,,5,4,2c1c51ae2776a429409bb7b4849ec6d5b4373610c10e0bb072bce9eb13b266a6,9873153b07176ad9e1623e9ad375e98402d249fecc2f3fed6b319336ae71557f,astra-pi05-interventions-eval-20260924-1,5
libero_spatial_ood:seed19:task9:state0,libero_spatial_ood,9,language_vision,False,,,5,4,2c1c51ae2776a429409bb7b4849ec6d5b4373610c10e0bb072bce9eb13b266a6,9873153b07176ad9e1623e9ad375e98402d249fecc2f3fed6b319336ae71557f,astra-pi05-interventions-eval-20260924-1,5
libero_spatial_ood:seed19:task9:state0,libero_spatial_ood,9,joint,False,,,5,4,2c1c51ae2776a429409bb7b4849ec6d5b4373610c10e0bb072bce9eb13b266a6,9873153b07176ad9e1623e9ad375e98402d249fecc2f3fed6b319336ae71557f,astra-pi05-interventions-eval-20260924-1,5
